estimate_id,ingredient_food_id,edible_grams,input_type,nutrients_per_100g_json,source_url,notes
EST_PERSONAL_001_V1,,29.84,PUBLISHED_LABEL_SERVING_WITH_INFERRED_GRAM_UNIT,,https://athlene.com.ph/cdn/shop/products/Pure_Isolate_nutrition_facts_1.png?v=1580265813&width=1946,"Manufacturer panel checked visually. It prints serving size 29.84 without a unit; grams inferred from dry powder and 1 lb pack / printed servings. Fiber is unlisted, not zero. Match your actual pack; flavor-specific numbers are not interchangeable."
EST_PERSONAL_002_V1,,29.08,PUBLISHED_LABEL_SERVING_WITH_INFERRED_GRAM_UNIT,,https://athlene.com.ph/cdn/shop/products/6_fb90b81d-d365-463a-b114-c288c2e6d216.png?v=1603087577&width=1946,"Manufacturer panel checked visually. It prints serving size 29.08 without a unit; grams inferred from dry powder and 1 lb pack / printed servings. Fiber is unlisted, not zero. Match your actual pack; flavor-specific numbers are not interchangeable."
EST_PERSONAL_012_V1,FC001049,100,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 63.0, ""fat_g_100g"": 12.35, ""fiber_g_100g"": 0.0, ""kcal_100g"": 206.0, ""protein_g_100g"": 22.1, ""sodium_mg_100g"": 61.0, ""sugar_g_100g"": 0.0}",https://fdc.nal.usda.gov/food-details/175168/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_012_V1,FC000096,10,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 227.0, ""fat_g_100g"": 85.5, ""fiber_g_100g"": 0.0, ""kcal_100g"": 772.0, ""protein_g_100g"": 0.5, ""sodium_mg_100g"": 550.0, ""sugar_g_100g"": 0.0}",https://i.fnri.dost.gov.ph/fct/library/report/4261,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_012_V1,FC000085,5,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 8.3, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 1.0, ""fiber_g_100g"": 2.4, ""kcal_100g"": 44.0, ""protein_g_100g"": 0.4, ""sodium_mg_100g"": 3.0, ""sugar_g_100g"": 1.5}",https://i.fnri.dost.gov.ph/fct/library/report/3605,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_012_V1,FC000642,3,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 99.6, ""fiber_g_100g"": 0.0, ""kcal_100g"": 896.0, ""protein_g_100g"": 0.0, ""sodium_mg_100g"": 0.0, ""sugar_g_100g"": 0.0}",https://i.fnri.dost.gov.ph/fct/library/report/4269,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_013_V1,FC000137,150,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 89.0, ""fat_g_100g"": 17.36, ""fiber_g_100g"": 0.0, ""kcal_100g"": 272.0, ""protein_g_100g"": 27.0, ""sodium_mg_100g"": 91.0, ""sugar_g_100g"": 0.0}",https://fdc.nal.usda.gov/food-details/171799/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_013_V1,FC001750,50,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 5.47, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 2.71, ""fiber_g_100g"": 0.4, ""kcal_100g"": 50.0, ""protein_g_100g"": 1.26, ""sodium_mg_100g"": 570.0, ""sugar_g_100g"": null}",https://fdc.nal.usda.gov/food-details/171170/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_014_V1,FC000199,150,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 13.7, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.1, ""fiber_g_100g"": 1.3, ""kcal_100g"": 63.0, ""protein_g_100g"": 1.7, ""sodium_mg_100g"": 4.0, ""sugar_g_100g"": 0.6}",https://i.fnri.dost.gov.ph/fct/library/report/3175,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_014_V1,FC001085,30,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 3.75, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.26, ""fiber_g_100g"": 2.4, ""kcal_100g"": 23.0, ""protein_g_100g"": 2.97, ""sodium_mg_100g"": 70.0, ""sugar_g_100g"": 0.43}",https://fdc.nal.usda.gov/food-details/168463/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_014_V1,FC000093,30,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 4.8, ""cholesterol_mg_100g"": 34.0, ""fat_g_100g"": 3.6, ""fiber_g_100g"": 0.0, ""kcal_100g"": 65.0, ""protein_g_100g"": 3.3, ""sodium_mg_100g"": 52.0, ""sugar_g_100g"": 4.5}",https://i.fnri.dost.gov.ph/fct/library/report/4248,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_014_V1,FC000096,10,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 227.0, ""fat_g_100g"": 85.5, ""fiber_g_100g"": 0.0, ""kcal_100g"": 772.0, ""protein_g_100g"": 0.5, ""sodium_mg_100g"": 550.0, ""sugar_g_100g"": 0.0}",https://i.fnri.dost.gov.ph/fct/library/report/4261,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_015_V1,FC001518,150,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 30.86, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.93, ""fiber_g_100g"": 1.8, ""kcal_100g"": 158.0, ""protein_g_100g"": 5.8, ""sodium_mg_100g"": 1.0, ""sugar_g_100g"": 0.56}",https://fdc.nal.usda.gov/food-details/169737/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_015_V1,FC000593,40,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 7.8, ""cholesterol_mg_100g"": 68.0, ""fat_g_100g"": 22.7, ""fiber_g_100g"": 0.0, ""kcal_100g"": 322.0, ""protein_g_100g"": 21.7, ""sodium_mg_100g"": 1337.0, ""sugar_g_100g"": 0.3}",https://i.fnri.dost.gov.ph/fct/library/report/4235,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_015_V1,FC000093,40,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 4.8, ""cholesterol_mg_100g"": 34.0, ""fat_g_100g"": 3.6, ""fiber_g_100g"": 0.0, ""kcal_100g"": 65.0, ""protein_g_100g"": 3.3, ""sodium_mg_100g"": 52.0, ""sugar_g_100g"": 4.5}",https://i.fnri.dost.gov.ph/fct/library/report/4248,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_015_V1,FC000096,10,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 0.0, ""cholesterol_mg_100g"": 227.0, ""fat_g_100g"": 85.5, ""fiber_g_100g"": 0.0, ""kcal_100g"": 772.0, ""protein_g_100g"": 0.5, ""sodium_mg_100g"": 550.0, ""sugar_g_100g"": 0.0}",https://i.fnri.dost.gov.ph/fct/library/report/4261,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_016_V1,FC000005,70,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 35.7, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 1.2, ""fiber_g_100g"": 3.7, ""kcal_100g"": 167.0, ""protein_g_100g"": 3.3, ""sodium_mg_100g"": 1.0, ""sugar_g_100g"": 7.0}",https://i.fnri.dost.gov.ph/fct/library/report/2967,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_016_V1,FC000324,30,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 8.6, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.4, ""fiber_g_100g"": 3.3, ""kcal_100g"": 42.0, ""protein_g_100g"": 1.1, ""sodium_mg_100g"": 64.0, ""sugar_g_100g"": 3.8}",https://i.fnri.dost.gov.ph/fct/library/report/3319,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_017_V1,FC001081,40,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 7.18, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.41, ""fiber_g_100g"": 3.3, ""kcal_100g"": 35.0, ""protein_g_100g"": 2.38, ""sodium_mg_100g"": 41.0, ""sugar_g_100g"": 1.39}",https://fdc.nal.usda.gov/food-details/169967/nutrients,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_017_V1,FC000324,30,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 8.6, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.4, ""fiber_g_100g"": 3.3, ""kcal_100g"": 42.0, ""protein_g_100g"": 1.1, ""sodium_mg_100g"": 64.0, ""sugar_g_100g"": 3.8}",https://i.fnri.dost.gov.ph/fct/library/report/3319,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_017_V1,FC000253,30,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 4.8, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.2, ""fiber_g_100g"": 2.3, ""kcal_100g"": 27.0, ""protein_g_100g"": 1.5, ""sodium_mg_100g"": 12.0, ""sugar_g_100g"": 2.1}",https://i.fnri.dost.gov.ph/fct/library/report/3325,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_018_V1,FC000285,70,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 5.9, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.1, ""fiber_g_100g"": 2.5, ""kcal_100g"": 31.0, ""protein_g_100g"": 1.6, ""sodium_mg_100g"": 12.0, ""sugar_g_100g"": 3.4}",https://i.fnri.dost.gov.ph/fct/library/report/3314,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_018_V1,FC000067,15,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 8.6, ""cholesterol_mg_100g"": 0.0, ""fat_g_100g"": 0.3, ""fiber_g_100g"": 2.6, ""kcal_100g"": 42.0, ""protein_g_100g"": 1.1, ""sodium_mg_100g"": 26.0, ""sugar_g_100g"": 4.8}",https://i.fnri.dost.gov.ph/fct/library/report/3318,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_018_V1,FC000641,15,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 1.4, ""cholesterol_mg_100g"": 44.0, ""fat_g_100g"": 78.3, ""fiber_g_100g"": 0.0, ""kcal_100g"": 715.0, ""protein_g_100g"": 1.2, ""sodium_mg_100g"": 506.0, ""sugar_g_100g"": 0.6}",https://i.fnri.dost.gov.ph/fct/library/report/4267,Component is in its exact source state; weight/model match is assumed.
EST_PERSONAL_019_V1,FC001749,100,ASSUMED_COMPONENT_WEIGHT,"{""carbs_g_100g"": 57.9, ""cholesterol_mg_100g"": 13.0, ""fat_g_100g"": 11.3, ""fiber_g_100g"": 1.6, ""kcal_100g"": 346.0, ""protein_g_100g"": 5.3, ""sodium_mg_100g"": 430.0, ""sugar_g_100g"": null}",https://fdc.nal.usda.gov/food-details/175004/nutrients,Component is in its exact source state; weight/model match is assumed.
