food_id,batch_id,source_food_id,name,category,source_url,selection_reason
FC000178,01-staples,A094,"Cookies, otap","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/3056,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000179,01-staples,A011,"Rice, glutinous, parboiled, flattened","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2973,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000180,01-staples,A016,"Rice, undermilled, glutinous, purple, boiled","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2978,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000181,01-staples,A023,"Rice-corn mixture (1:1), boiled","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2985,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000182,01-staples,A196,"Rice water, ckd, thin","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/3158,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000183,01-staples,A001,"Corn grits, white","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2963,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000184,01-staples,A002,"Corn grits, yellow","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2964,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000185,01-staples,A003,"Corn on cob, white","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2965,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000186,01-staples,A004,"Corn on cob, yellow","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2966,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000187,01-staples,A006,"Cornmeal, white","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2968,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000188,01-staples,A007,"Cornmeal, yellow","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2969,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000189,01-staples,A010,Rice bran,"Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2972,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000190,01-staples,A013,"Rice, milled, glutinous, milled w/ water","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2975,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000191,01-staples,A015,"Rice, undermilled, glutinous, purple","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2977,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000192,01-staples,A017,"Rice, undermilled, red","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2979,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000193,01-staples,A019,"Rice, well-milled","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2981,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000194,01-staples,A022,Rice-corn mixture (1:1),"Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2984,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000195,01-staples,A028,Bicho-bicho,"Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/2990,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000196,01-staples,A130,Karyoka,"Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/3092,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000197,01-staples,A136,"Noodles, rice, fideos","Rice, Grains & Bakery",https://i.fnri.dost.gov.ph/fct/library/report/3098,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000198,01-staples,B002,"Cassava, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3169,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000199,01-staples,B008,"Potato, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3175,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000200,01-staples,B010,"Sweet potato, purple, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3177,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000201,01-staples,B016,"Taro, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3183,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000202,01-staples,B021,"Yam, purple, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3188,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000203,01-staples,B034,"Potato, French-fried",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3201,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000204,01-staples,B036,"Tapioca starch ball, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3203,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000205,01-staples,B037,"Sweet potato, w/ sugar, fried",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3204,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000206,01-staples,B003,"Cassava, yellow",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3170,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000207,01-staples,B007,Potato,Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3174,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000208,01-staples,B009,"Sweet potato, purple",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3176,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000209,01-staples,B011,"Sweet potato, white",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3178,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000210,01-staples,B013,"Sweet potato, yellow",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3180,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000211,01-staples,B026,"Cassava cake, bibingka",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3193,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000212,01-staples,B027,Cassava flour,Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3194,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000213,01-staples,B028,Cassava fritter,Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3195,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000214,01-staples,B029,Cassava pudding,Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3196,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000215,01-staples,B030,"Cassava, mashed, w/ sugar & marg",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3197,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000216,01-staples,B031,"Cassava, suman",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3198,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000217,01-staples,B033,"Potato chips, cheese flvr",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3200,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000218,01-staples,B035,Tapioca starch ball,Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3202,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000219,01-staples,B040,"Yam, purple, pudding",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3207,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000220,01-staples,B041,"Yam, purple, pudding,w/ grtd coconut topping",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3208,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000221,01-staples,B043,"Sweet potato, orange",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3210,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000222,01-staples,B005,"East Indian arrowroot, boiled",Root Crops,https://i.fnri.dost.gov.ph/fct/library/report/3172,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000223,01-staples,C002,"Cashew nut, roasted","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3212,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000224,01-staples,C005,"Chickpea, dried, boiled","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3215,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000225,01-staples,C021,"Kidney bean seed, red, dried, boiled","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3231,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000226,01-staples,C035,"Peanut w/ shell, boiled","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3245,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000227,01-staples,C036,"Peanut w/ skin, roasted","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3246,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000228,01-staples,C048,"Soybean seed, yellow, dried, boiled","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3258,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000229,01-staples,C004,"Chickpea, dried","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3214,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000230,01-staples,C006,"Coconut meat, mature","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3216,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000231,01-staples,C007,"Coconut meat, very young","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3217,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000232,01-staples,C008,"Coconut meat, young","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3218,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000233,01-staples,C020,"Kidney bean seed, red, dried","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3230,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000234,01-staples,C027,"Mung bean seed, green, dried","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3237,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000235,01-staples,C043,"Sesame seed, dried","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3253,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000236,01-staples,C044,"Soybean seed, dried","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3254,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000237,01-staples,C051,"Chickpea, cnd","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3261,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000238,01-staples,C055,"Green pea, in brine, cnd","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3265,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000239,01-staples,C058,Peanut butter,"Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3268,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000240,01-staples,C061,"Soybean cheese, salted","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3271,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000241,01-staples,C062,"Soybean seed, black, fermented","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3272,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000242,01-staples,C065,Soybean pudding/ Geerlig's cheese,"Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3275,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000243,01-staples,C066,Soybean pudding/Geerlig's cheese w/ syrup & tapioca starch ball,"Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3276,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000244,01-staples,C067,"Soybean paste, miso","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3277,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000245,01-staples,C068,"Soybean seed, yellow, cnd, drnd","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3278,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000246,01-staples,C069,"Watermelon seed, dried, salted","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3279,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000247,01-staples,C019,"Kidney bean seed, black, dried, boiled","Legumes, Nuts & Seeds",https://i.fnri.dost.gov.ph/fct/library/report/3229,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000248,02-vegetables,D011,"Bamboo shoot, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3290,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000249,02-vegetables,D014,"Banana heart, butuan, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3293,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000250,02-vegetables,D019,"Bitter melon/gourd fruit, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3298,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000251,02-vegetables,D026,"Bottle gourd fruit, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3305,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000252,02-vegetables,D036,"Cabbage, green, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3315,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000253,02-vegetables,D046,"Cauliflower, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3325,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000254,02-vegetables,D051,"Chayote fruit, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3330,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000255,02-vegetables,D055,"Chinese cabbage, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3334,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000256,02-vegetables,D074,"Eggplant, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3353,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000257,02-vegetables,D095,"Horseradish tree lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3374,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000258,02-vegetables,D103,"Hyacinth bean pod, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3382,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000259,02-vegetables,D108,"Jute lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3387,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000260,02-vegetables,D132,"Mung bean sprout, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3411,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000261,02-vegetables,D135,"Mustard lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3414,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000262,02-vegetables,D140,"Okra, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3419,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000263,02-vegetables,D150,"Pako fern lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3429,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000264,02-vegetables,D161,"Pechay lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3440,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000265,02-vegetables,D163,"Pechay petioles, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3442,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000266,02-vegetables,D184,"Radish, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3463,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000267,02-vegetables,D207,"Snap bean pod, green, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3486,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000268,02-vegetables,D212,"Snow/Sugar pea pod, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3491,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000269,02-vegetables,D220,"Sponge gourd fruit, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3499,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000270,02-vegetables,D226,"Squash fruit, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3505,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000271,02-vegetables,D228,"Squash lvs, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3507,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000272,02-vegetables,D233,"String/Yard long bean pod, green, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3512,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000273,02-vegetables,D235,"String/Yard long bean pod, red, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3514,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
FC000274,02-vegetables,D237,"String/Yard long bean pod, white, boiled",Vegetables,https://i.fnri.dost.gov.ph/fct/library/report/3516,"FNRI primary record; prioritized common food family and preparation. This is editorial prioritization, not a consumption-frequency ranking."
