source,source_food_id,name,reason
USDA,168797,"Puddings, vanilla, ready-to-eat, fat free",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,168799,"Puddings, chocolate, ready-to-eat, fat free",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170671,"Ice creams, regular, low carbohydrate, vanilla",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169577,"Syrups, table blends, pancake, reduced-calorie",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170675,"Sweeteners, sugar substitute, granulated, brown",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170270,"Ice creams, regular, low carbohydrate, chocolate",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169880,"Candies, hard, dietetic or low calorie (sorbitol)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169072,"Sweeteners, tabletop, saccharin (sodium saccharin)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169881,"Candies, chocolate covered, low sugar or low calorie",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169061,"Candies, gum drops, no sugar or low calorie (sorbitol)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169879,"Jellies, no sugar (with sodium saccharin), any flavors",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169669,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,168132,"Frozen novelties, ice type, pop, with low calorie sweetener",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,168817,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167528,"Pastry, Pastelitos de Guava (guava pastries)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172696,"Cake, boston cream pie, commercially prepared",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171842,"Cookies, oatmeal sandwich, with creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172757,"Doughnuts, yeast-leavened, with creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172759,"Doughnuts, yeast-leavened, with jelly filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172747,"Crackers, wheat, sandwich, with cheese filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174992,"Doughnuts, cake-type, plain, sugared or glazed",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167524,"Waffles, chocolate chip, frozen, ready-to-heat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171866,"Cookies, chocolate cream covered biscuit sticks",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174959,"Cookies, ladyfingers, with lemon juice and rind",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171846,"Crackers, standard snack-type, with whole wheat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167519,"Waffle, plain, frozen, ready-to-heat, microwave",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175048,"Waffles, plain, frozen, ready -to-heat, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174950,"Cookies, butter, commercially prepared, enriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172725,"Cookies, oatmeal, commercially prepared, regular",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167531,"Crackers, cream, La Moderna Rikis Cream Crackers",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172743,"Crackers, rye, sandwich-type with cheese filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172746,"Crackers, saltines (includes oyster, soda, soup)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174996,"Muffins, English, mixed-grain (includes granola)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174089,"Rolls, hamburger or hot dog, wheat/cracked wheat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172691,"Bread, whole-wheat, prepared from recipe, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172712,"Cake, cheesecake, prepared from mix, no-bake type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172703,"Cake, pineapple upside-down, prepared from recipe",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174968,"Cookies, shortbread, commercially prepared, pecan",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174967,"Cookies, shortbread, commercially prepared, plain",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172736,"Cookies, sugar wafers with creme filling, regular",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167534,"Cream puff, eclair, custard or cream filled, iced",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175011,"Pie, apple, commercially prepared, enriched flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174914,"Bread, multi-grain, toasted (includes whole-grain)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172689,"Bread, whole-wheat, commercially prepared, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172709,"Cake, white, prepared from recipe without frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174951,"Cookies, fudge, cake-type (includes trolley cakes)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172821,"Cookies, ladyfingers, without lemon juice and rind",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172726,"Cookies, oatmeal, commercially prepared, soft-type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174978,"Crackers, melba toast, rye (includes pumpernickel)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174993,"Doughnuts, cake-type, chocolate, sugared or glazed",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175013,"Pie, banana cream, prepared from mix, no-bake type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167517,"Waffle, buttermilk, frozen, ready-to-heat, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172670,"Biscuits, plain or buttermilk, prepared from recipe",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174941,"Cake, shortcake, biscuit-type, prepared from recipe",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167925,"Crackers, cheese, sandwich-type with cheese filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175017,"Pie, coconut cream, prepared from mix, no-bake type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171844,"Bread, chapati or roti, plain, commercially prepared",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171836,"Cookie, with peanut butter filling, chocolate-coated",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174095,"Cookies, chocolate chip sandwich, with creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174911,"Bread, french or vienna, toasted (includes sourdough)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172720,"Cookies, chocolate sandwich, with extra creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172748,"Crackers, wheat, sandwich, with peanut butter filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167518,"Waffle, buttermilk, frozen, ready-to-heat, microwaved",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172697,"Cake, chocolate, prepared from recipe without frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174936,"Cake, coffeecake, creme-filled with chocolate frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172727,"Cookies, peanut butter, commercially prepared, regular",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167942,"Crackers, saltines, whole wheat (includes multi-grain)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175015,"Pie, chocolate mousse, prepared from mix, no-bake type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174094,"Rolls, hamburger, whole grain white, calcium-fortified",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171845,"Bread, naan, plain, commercially prepared, refrigerated",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172698,"Cake, white, prepared from recipe with coconut frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172807,"Cookies, oatmeal, prepared from recipe, without raisins",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175046,"Muffins, wheat bran, toaster-type with raisins, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172798,"Sweet rolls, cinnamon, refrigerated dough with frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174906,"Bread, banana, prepared from recipe, made with margarine",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174942,"Cake, snack cakes, creme-filled, chocolate with frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174079,"Cookie, butter or sugar, with chocolate icing or filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172718,"Cookies, chocolate sandwich, with creme filling, regular",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172728,"Cookies, peanut butter, commercially prepared, soft-type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174991,"Doughnuts, cake-type, plain, chocolate-coated or frosted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172717,"Cookies, chocolate chip, commercially prepared, soft-type",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175034,"Sweet rolls, cinnamon, commercially prepared with raisins",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174076,"Bread, paratha, whole wheat, commercially prepared, frozen",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174976,"Crackers, cheese, sandwich-type with peanut butter filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,168014,"Cookies, animal crackers (includes arrowroot, tea biscuits)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174997,"Muffins, English, raisin-cinnamon (includes apple-cinnamon)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171835,"Cookie, vanilla with caramel, coconut, and chocolate coating",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174957,"Cookies, graham crackers, plain or honey (includes cinnamon)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174983,"Crackers, standard snack-type, sandwich, with cheese filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174077,"Bread, naan, whole wheat, commercially prepared, refrigerated",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174926,"Bread, white, prepared from recipe, made with nonfat dry milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172799,"Sweet rolls, cinnamon, refrigerated dough with frosting, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172808,"Cookies, chocolate chip, prepared from recipe, made with butter",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175057,"Crackers, saltines, unsalted tops (includes oyster, soda, soup)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174990,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174924,"Bread, white, commercially prepared (includes soft bread crumbs)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171855,"Crackers, whole grain, sandwich-type, with peanut butter filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174971,"Cookies, sugar, commercially prepared, regular (includes vanilla)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172758,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172765,"Muffins, blueberry, commercially prepared (Includes mini-muffins)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174075,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174955,"Cookies, chocolate chip, prepared from recipe, made with margarine",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174940,"Cake, pound, commercially prepared, other than all butter, enriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174984,"Crackers, standard snack-type, sandwich, with peanut butter filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174994,"Muffins, English, plain, enriched, with ca prop (includes sourdough)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172760,"Muffins, English, raisin-cinnamon, toasted (includes apple-cinnamon)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172704,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172793,"Rolls, dinner, plain, commercially prepared (includes brown-and-serve)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172719,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172716,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172700,"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174934,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172755,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175060,"Crackers, cheese, low sodium",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167934,"Crackers, wheat, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174086,"Pancakes, plain, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174921,"Bread, reduced-calorie, wheat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174922,"Bread, reduced-calorie, white",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171865,"Cookies, oatmeal, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167941,"Crackers, cheese, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172816,"Bread, pita, white, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174919,"Bread, reduced-calorie, oatmeal",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172823,"Crackers, whole-wheat, low salt",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172682,"Bread, reduced-calorie, oat bran",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174087,"Cookies, shortbread, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172827,"Danish pastry, lemon, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171859,"Cookies, gluten-free, lemon wafer",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171854,"Crackers, toast thins, low sodium",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174973,"Cookies, vanilla wafers, lower fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167933,"Crackers, whole-wheat, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172824,"Danish pastry, cinnamon, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175061,"Danish pastry, raspberry, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171858,"Cookies, gluten-free, chocolate wafer",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175068,"Crackers, saltines, fat-free, low-sodium",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172683,"Bread, reduced-calorie, oat bran, toasted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172735,"Cookies, sugar, refrigerated dough, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174962,"Cookies, oatmeal, refrigerated dough, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174105,"Waffles, gluten-free, frozen, ready-to-heat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,173243,"Cake, pound, commercially prepared, fat-free",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174106,"Pancakes, gluten-free, frozen, ready-to-heat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174083,"Cookies, graham crackers, plain or honey, lowfat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175058,"Crackers, standard snack-type, regular, low salt",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172730,"Cookies, peanut butter, refrigerated dough, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172819,"Cookies, butter, commercially prepared, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174954,"Cookies, chocolate chip, refrigerated dough, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174104,"Crackers, gluten-free, multi-seeded and multigrain",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172710,"Cake, yellow, prepared from recipe without frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,173239,"Pie, apple, commercially prepared, unenriched flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174085,"Waffles, whole wheat, lowfat, frozen, ready-to-heat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174970,"Cookies, sugar wafer, with creme filling, sugar free",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172818,"Bread, white, commercially prepared, low sodium, no salt",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171843,"Cookies, peanut butter, commercially prepared, sugar free",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171868,"Cookies, vanilla sandwich with creme filling, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174945,"Cake, yellow, commercially prepared, with vanilla frosting",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171860,"Cookies, gluten-free, vanilla sandwich, with creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174097,"Cookies, marshmallow, with rice cereal and chocolate chips",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175056,"Crackers, saltines, low salt (includes oyster, soda, soup)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171848,"Crackers, sandwich-type, peanut butter filled, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174904,"Biscuits, plain or buttermilk, refrigerated dough, lower fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171841,"Cookies, chocolate sandwich, with creme filling, reduced fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171857,"Cookies, gluten-free, chocolate sandwich, with creme filling",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172668,"Biscuits, plain or buttermilk, refrigerated dough, higher fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174927,"Bread, white, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174998,"French toast, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172826,"Bread, white, commercially prepared, toasted, low sodium no salt",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175005,"Muffins, corn, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172764,"Muffins, plain, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172715,"Cookies, chocolate chip, commercially prepared, regular, lower fat",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172723,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174905,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174910,"Bread, cornbread, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175062,"Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172669,"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175053,"Cake, pound, commercially prepared, other than all butter, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172768,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171840,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172810,"Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174101,"Bread, gluten-free, white, made with tapioca starch and brown rice flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174100,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174944,"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171862,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174102,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171864,"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172820,"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,172825,"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174099,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,175052,"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171839,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174082,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174995,"Muffins, English, plain, toasted, enriched, with calcium propionate (includes sourdough)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171861,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,171863,"Rolls, gluten-free, white, made with brown rice flour, tapioca starch, and sorghum flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174103,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169636,"Snacks, fruit leather, pieces, with vitamin C",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167551,"Snacks, popcorn, caramel-coated, with peanuts",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170250,"Snacks, rice cakes, brown rice, plain, unsalted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167552,"Snacks, popcorn, caramel-coated, without peanuts",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169046,"Snacks, potato chips, white, restructured, baked",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174798,"Snacks, candy bits, yogurt covered with vitamin C",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167963,"Snacks, potato chips, sour-cream-and-onion-flavor",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167558,"Snacks, tortilla chips, plain, white corn, salted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169863,"Snacks, granola bar, with coconut, chocolate coated",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167955,"Snacks, granola bars, soft, uncoated, peanut butter",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170251,"Snacks, rice cakes, brown rice, buckwheat, unsalted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,168137,"Snacks, tortilla chips, light (baked with less oil)",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167538,"Snacks, corn-based, extruded, chips, barbecue-flavor",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169674,"Snacks, granola bars, soft, uncoated, chocolate chip",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169676,"Snacks, granola bars, soft, uncoated, nut and raisin",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,169861,"Snacks, popcorn, home-prepared, oil-popped, unsalted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170252,"Snacks, rice cakes, brown rice, multigrain, unsalted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,174796,"Snacks, vegetable chips, made from garden vegetables",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170652,"Snacks, rice cakes, brown rice, sesame seed, unsalted",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,170247,"Snacks, popcorn, oil-popped, white popcorn, salt added",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,173148,"Snacks, granola bars, soft, almond, confectioners coating",Deferred after category quota; not discarded or represented as Philippine branded data.
USDA,167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",Deferred after category quota; not discarded or represented as Philippine branded data.
