food_id,name,field,source_value,source_url,status,next_action
FC000116,"String/Yard long bean pod, green",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3511,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000117,"String/Yard long bean pod, red",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3513,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000118,"String/Yard long bean pod, white",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3515,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000154,Hopyang Hapon,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3090,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000155,Hopyang munggo,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3091,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000211,"Cassava cake, bibingka",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3193,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000227,"Peanut w/ skin, roasted",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3246,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000246,"Watermelon seed, dried, salted",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3279,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000271,"Squash lvs, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3507,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000271,"Squash lvs, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3507,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000272,"String/Yard long bean pod, green, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3512,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000301,"Pepper, sweet/bell, long, red",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3448,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000306,Squash flower,fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3502,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000307,Squash lvs,fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3506,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000307,Squash lvs,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3506,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000314,"Mushroom, cnd",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3558,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000319,"Seaweed, lato",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3475,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000319,"Seaweed, lato",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3475,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000319,"Seaweed, lato",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3475,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000320,"Pickles, papaya",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3567,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000322,"Bottle gourd lvs, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3307,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000322,"Bottle gourd lvs, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3307,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000326,"Chayote lvs, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3332,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000326,"Chayote lvs, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3332,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000331,"Jackfruit seed, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3385,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000337,"Pepper, chili lvs, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3445,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000337,"Pepper, chili lvs, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3445,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000341,"Sponge gourd lvs, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3501,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000341,"Sponge gourd lvs, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3501,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000342,"Squash flower, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3503,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000346,Bottle gourd lvs,fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3306,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000346,Bottle gourd lvs,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3306,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000351,"Pork belly, seasoned, roasted, skin and visible fat removed",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3977,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000354,"Corned beef, cnd",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3933,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000361,"Pork, sweet cured, Pampanga",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3953,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000361,"Pork, sweet cured, Pampanga",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3953,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000363,"Sausage, chorizo, Bilbao style",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3957,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000369,"Pork, bbq",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3974,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000372,"Beef liver, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3727,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000376,"Beef shank, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3743,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000379,"Beef sirloin, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3748,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000382,"Chicken, white meat, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3818,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000385,"Pork Boston butt, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3861,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000387,"Pork Boston butt, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3863,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000388,"Pork Boston butt, lean, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3865,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000390,"Pork Boston butt, lean, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3867,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000391,"Pork kidney, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3879,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000393,"Pork liver, broiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3883,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000394,"Pork liver, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3884,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000395,"Pork picnic, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3887,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000399,Beef club steak,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3715,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000404,Beef porterhouse steak,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3733,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000407,Beef rump,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3741,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000412,Beef tail,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3752,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000418,"Chicken feet, bbq",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3802,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000424,Pork back fat,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3853,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000425,Pork center loin,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3868,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000433,Pork picnic,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3886,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000437,Pork tenderloin,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3894,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000448,"Clam, halaan, boiled",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4002,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000450,"Crab, mud/mangrove, w/o fat, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4021,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000451,"Mackerel, short-bodied, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4051,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000452,"Milkfish, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4056,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000453,"Mussel, green, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4066,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000454,"Shrimp, banana prawn, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4094,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000455,"Shrimp, greasy back, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4100,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000456,"Squid, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4112,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000461,"Grouper, whitespotted",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4043,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000462,"Mackerel, short-bodied",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4050,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000463,"Mackerel, Spanish",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4052,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000465,Red snapper/Malabar,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4078,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000468,Sea bass,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4086,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000469,"Shrimp, freshwater",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4095,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000470,"Tuna, frigate",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4126,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000471,Fish ball,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4141,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000472,"Fish preparation, quekiam",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4143,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000472,"Fish preparation, quekiam",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4143,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000472,"Fish preparation, quekiam",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4143,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000472,"Fish preparation, quekiam",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4143,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000476,"Squid, dried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4197,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000480,"Mudfish/Murrel, striated, boiled",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4062,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000481,"Mudfish/Murrel, striated",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4061,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000486,"Clam, imbao, boiled",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4004,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000487,"Anchovy, Indian (adult)",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3985,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000491,"Crab, blue swimming, fat",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4016,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000492,"Crab, mud/mangrove, fat",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4019,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000493,"Crab, shore",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4022,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000497,"Shrimp, freshwater (small)",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4096,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000498,"Shrimp, sergestid",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4101,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000499,"Anchovy, long-jawed, dried, ground",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4131,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000500,"Catfish, freshwater, dried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4133,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000506,"Mackerel, short-bodied, smoked",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4156,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000509,"Mackerel, Indian, in tomato sce",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4159,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000510,"Milkfish, in natural oil, cnd",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4161,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000512,"Oyster, dried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4168,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000518,"Sardines, smoked, cnd",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4184,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000532,"Anchovy, long-jawed, w/o head",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3986,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000533,"Sea catfish, smooth-headed",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4087,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000534,"Shrimp, giant tiger prawn, head",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4098,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000535,"Cavalla, banded, fried",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3996,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000536,"Cavalla, banded, steamed",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3997,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000538,Abalone juice,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3982,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000539,Amber fish,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3983,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000541,"Barracuda, striped",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3988,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000541,"Barracuda, striped",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3988,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000541,"Barracuda, striped",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3988,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000542,"Butterfly fish, threadfin",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3989,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000542,"Butterfly fish, threadfin",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3989,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000542,"Butterfly fish, threadfin",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3989,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000542,"Butterfly fish, threadfin",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3989,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000543,"Fusilier, goldband",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3990,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000544,Cardinal fish,fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3991,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000544,Cardinal fish,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3991,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000544,Cardinal fish,sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3991,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000544,Cardinal fish,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3991,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000545,Carp,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3992,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000548,"Tamarind, unripe, boiled",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3677,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000548,"Tamarind, unripe, boiled",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3677,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000548,"Tamarind, unripe, boiled",sodium_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3677,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000566,Lanzon,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3621,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000575,Mangosteen,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3640,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000582,Rambutan,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3658,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000585,Stinking passion flower juice,sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3664,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000592,"Tamarind, unripe",fiber_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3676,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000592,"Tamarind, unripe",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/3676,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000596,"Cheese, native",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4238,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000596,"Cheese, native",cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4238,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000599,Cream,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4241,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000604,"Milk, recombined",sugar_g_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4258,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000611,Lechon sauce,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4336,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
FC000613,Shrimp paste,cholesterol_mg_100g,-,https://i.fnri.dost.gov.ph/fct/library/report/4343,SOURCE_MISSING,Keep blank; no exact source value in retained FNRI snapshot.
